Accident_Severity,Time,Road_Surface_Conditions,Weather_Conditions,Urban_or_Rural_Area,Number_of_Vehicles
3,"19:08",Dry,"Fine without high winds",1,2
3,"11:43",Dry,"Fine without high winds",1,2
3,"23:00",Wet,"Fine without high winds",1,2
3,"09:20",Wet,"Raining without high winds",1,2
2,"17:22",Wet,"Raining without high winds",1,2
3,"09:32",Dry,"Fine without high winds",1,3
3,"09:40",Dry,"Fine without high winds",1,2
3,"08:16",Dry,"Fine without high winds",1,1
3,"00:20",Wet,"Fine without high winds",1,2
3,"12:40",Dry,"Fine without high winds",1,1
2,"00:04",Wet,"Raining without high winds",1,1
2,"13:24",Dry,"Fine without high winds",1,1
3,"09:56",Dry,"Fine without high winds",1,1
3,"07:30",Dry,"Fine without high winds",1,2
3,"21:00",Dry,"Fine without high winds",1,1
3,"22:37",Wet,"Fine without high winds",1,2
2,"19:00",Wet,"Fine without high winds",1,2
3,"20:25",Wet,"Fine without high winds",1,1
3,"17:28",Dry,"Fine without high winds",1,2
3,"16:30",Dry,"Fine without high winds",1,2
3,"13:58",Dry,"Fine without high winds",1,2
3,"16:30",Dry,"Fine without high winds",1,2
3,"20:10",Wet,"Fine without high winds",1,2
3,"15:49",Dry,"Fine without high winds",1,1
3,"15:40",Dry,"Fine without high winds",1,1
3,"18:30",Dry,"Fine without high winds",1,2
3,"09:18",Dry,"Fine without high winds",1,3
3,"00:25",Dry,"Fine without high winds",1,2
3,"11:50",Dry,"Fine without high winds",1,2
3,"15:27",Dry,"Fine without high winds",1,1
3,"15:42",Dry,"Fine without high winds",1,1
3,"09:17",Dry,"Fine without high winds",1,2
3,"22:55",Wet,"Fine without high winds",1,1
2,"15:30",Dry,"Fine without high winds",1,1
3,"22:03",Dry,"Fine without high winds",1,2
3,"12:20",Dry,"Fine without high winds",1,1
2,"15:20",Dry,"Fine without high winds",1,2
3,"17:00",Dry,"Fine without high winds",1,2
3,"15:00",Dry,"Fine without high winds",1,2
3,"19:33",Wet,"Fine without high winds",1,1
3,"10:30",Dry,"Fine without high winds",1,1
3,"18:56",Dry,"Fine without high winds",1,2
3,"09:15",Wet,"Fine without high winds",1,2
3,"15:55",Wet,"Fine without high winds",1,1
3,"17:00",Dry,"Fine without high winds",1,2
3,"16:00",Dry,"Fine without high winds",1,1
3,"16:10",Dry,"Fine without high winds",1,3
3,"21:27",Dry,"Fine without high winds",1,1
3,"09:00",Dry,"Fine without high winds",1,2
3,"09:00",Dry,"Fine without high winds",1,1
3,"08:20",Dry,"Fine without high winds",1,3
3,"16:50",Dry,"Fine without high winds",1,1
3,"09:44",Wet,"Other",1,5
3,"00:02",Dry,"Fine without high winds",1,1
3,"17:15",Dry,"Fine without high winds",1,3
3,"12:12",Wet,"Fine without high winds",1,4
3,"01:30",Wet,"Fine without high winds",1,1
3,"18:24",Dry,"Fine without high winds",1,1
3,"11:26",Dry,"Fine without high winds",1,2
3,"23:55",Dry,"Fine without high winds",1,3
2,"09:44",Dry,"Fine without high winds",1,2
2,"19:42",Wet,"Raining without high winds",1,1
3,"12:00",Dry,"Fine without high winds",1,2
3,"21:45",Wet,"Raining without high winds",1,1
3,"14:52",Dry,"Fine without high winds",1,1
3,"18:45",Dry,"Fine without high winds",1,1
3,"15:30",Wet,"Fine without high winds",1,1
3,"13:30",Dry,"Fine without high winds",1,3
3,"15:14",Wet,"Raining without high winds",1,2
3,"18:17",Dry,"Fine without high winds",1,1
3,"12:06",Dry,"Fine without high winds",1,2
2,"14:00",Dry,"Fine without high winds",1,1
2,"16:30",Dry,"Fine without high winds",1,2
3,"13:50",Wet,"Fine without high winds",1,2
3,"07:56",Wet,"Fine without high winds",1,2
3,"16:30",Dry,"Fine without high winds",1,1
3,"07:45",Dry,"Fine without high winds",1,1
3,"17:52",Dry,"Fine without high winds",1,1
3,"21:25",Wet,"Raining without high winds",1,1
3,"10:51",Dry,"Fine without high winds",1,2
3,"09:12",Dry,"Fine without high winds",1,1
2,"18:00",Wet,"Raining without high winds",1,1
3,"07:00",Wet,"Fine without high winds",1,3
3,"12:05",Wet,"Raining without high winds",1,2
3,"08:20",Dry,"Fine without high winds",1,2
2,"18:06",Dry,"Fine without high winds",1,4
2,"11:34",Dry,"Fine without high winds",1,3
3,"16:30",Dry,"Fine without high winds",1,1
3,"18:30",Dry,"Fine without high winds",1,2
3,"08:00",Dry,"Fine without high winds",1,2
3,"14:50",Dry,"Fine without high winds",1,2
3,"18:00",Dry,"Fine without high winds",1,2
3,"08:47",Wet,"Fine without high winds",1,2
3,"12:10",Dry,"Fine without high winds",1,2
3,"17:45",Wet,"Raining without high winds",1,1
3,"20:54",Dry,"Fine without high winds",1,1
3,"18:45",Dry,"Fine without high winds",1,2
3,"00:32",Dry,"Fine without high winds",1,2
3,"15:07",Dry,"Fine without high winds",1,2
3,"16:10",Dry,"Fine without high winds",1,2
3,"22:15",Dry,"Fine without high winds",1,2
3,"09:42",Dry,"Fine without high winds",1,2
3,"11:04",Dry,"Fine without high winds",1,2
2,"10:23",Dry,"Fine without high winds",1,2
3,"23:45",Dry,"Fine without high winds",1,1
3,"18:02",Wet,"Raining without high winds",1,2
3,"10:30",Dry,"Fine without high winds",1,2
3,"16:09",Dry,"Fine without high winds",1,1
3,"16:00",Dry,"Fine without high winds",1,1
3,"09:50",Dry,"Fine without high winds",1,2
3,"13:55",Dry,"Fine without high winds",1,1
3,"13:10",Dry,"Fine without high winds",1,1
3,"18:22",Dry,"Fine without high winds",1,2
3,"17:04",Wet,"Raining without high winds",1,2
3,"20:05",Wet,"Raining without high winds",1,1
3,"01:15",Dry,"Fine without high winds",1,2
3,"14:10",Wet,"Raining without high winds",1,2
3,"17:55",Wet,"Raining without high winds",1,2
3,"20:30",Dry,"Fine without high winds",1,2
3,"16:00",Dry,"Fine without high winds",1,1
3,"16:00",Dry,"Fine without high winds",1,2
3,"18:09",Dry,"Fine without high winds",1,2
3,"16:30",Dry,"Fine without high winds",1,3
3,"19:23",Wet,"Fine without high winds",1,3
3,"18:45",Dry,"Fine without high winds",1,1
3,"20:15",Wet,"Raining without high winds",1,2
3,"20:55",Dry,"Fine without high winds",1,3
3,"07:35",Dry,"Fine without high winds",1,2
3,"19:05",Wet,"Snowing with high winds",1,2
3,"16:00",Dry,"Fine without high winds",1,2
2,"08:55",Wet,"Fine without high winds",1,2
3,"14:12",Wet,"Fine without high winds",1,2
3,"08:43",Wet,"Fine without high winds",1,2
3,"16:40",Wet,"Raining without high winds",1,1
3,"15:15",Dry,"Fine without high winds",1,1
3,"09:50",Dry,"Fine without high winds",1,2
3,"18:57",Wet,"Snowing without high winds",1,1
3,"09:10",Dry,"Fine without high winds",1,1
3,"08:17",Dry,"Fine without high winds",1,1
3,"07:58",Dry,"Fine without high winds",1,2
3,"15:56",Dry,"Fine without high winds",1,1
2,"19:55",Dry,"Fine without high winds",1,2
3,"00:10",Wet,"Snowing without high winds",1,1
3,"09:00",Dry,"Fine without high winds",1,1
3,"09:58",Wet,"Fine without high winds",1,1
3,"07:20",Dry,"Fine without high winds",1,2
3,"10:00",Dry,"Fine without high winds",1,2
3,"08:37",Dry,"Fine without high winds",1,2
3,"19:34",Dry,"Fine without high winds",1,2
3,"14:26",Wet,"Snowing without high winds",1,2
3,"12:55",Dry,"Fine without high winds",1,1
3,"15:31",Dry,"Fine without high winds",1,1
3,"22:44",Dry,"Fine without high winds",1,2
2,"21:15",Dry,"Fine without high winds",1,1
3,"13:55",Dry,"Fine without high winds",1,3
3,"14:33",Dry,"Fine without high winds",1,2
3,"11:10",Dry,"Fine without high winds",1,3
3,"19:30",Dry,"Fine without high winds",1,2
3,"17:10",Dry,"Fine without high winds",1,2
2,"16:25",Dry,"Fine without high winds",1,1
3,"20:28",Dry,"Fine without high winds",1,2
3,"14:00",Dry,"Fine without high winds",1,2
3,"06:30",Dry,"Fine without high winds",1,1
3,"19:03",Dry,"Fine without high winds",1,2
2,"19:35",Dry,"Fine without high winds",1,2
3,"14:10",Wet,"Raining without high winds",1,1
3,"11:06",Dry,"Fine without high winds",1,2
3,"15:35",Dry,"Fine without high winds",1,2
3,"08:55",Dry,"Fine without high winds",1,3
3,"07:47",Dry,"Fine without high winds",1,1
3,"22:30",Wet,"Raining without high winds",1,1
2,"23:45",Dry,"Fine without high winds",1,2
3,"11:00",Dry,"Fine without high winds",1,2
3,"11:55",Dry,"Fine without high winds",1,1
3,"10:55",Wet,"Raining without high winds",1,2
3,"08:10",Dry,"Fine without high winds",1,2
2,"11:28",Dry,"Fine without high winds",1,1
3,"16:28",Dry,"Fine without high winds",1,2
3,"14:15",Dry,"Fine without high winds",1,1
3,"12:51",Wet,"Fine without high winds",1,1
3,"02:53",Dry,"Fine without high winds",1,1
2,"13:35",Dry,"Fine without high winds",1,2
3,"09:20",Dry,"Fine without high winds",1,2
3,"11:20",Dry,"Fine without high winds",1,1
3,"06:18",Dry,"Fine without high winds",1,1
3,"03:19",Dry,"Fine without high winds",1,1
3,"11:55",Dry,"Fine without high winds",1,1
3,"21:33",Wet,"Fine without high winds",1,2
3,"12:00",Dry,"Fine without high winds",1,1
3,"08:35",Dry,"Fine without high winds",1,2
3,"09:30",Wet,"Raining without high winds",1,2
3,"17:10",Dry,"Fine without high winds",1,3
3,"13:48",Dry,"Fine without high winds",1,2
3,"20:25",Dry,"Fine without high winds",1,1
3,"20:38",Dry,"Fine without high winds",1,2
3,"20:27",Wet,"Raining without high winds",1,2
3,"09:40",Dry,"Fine without high winds",1,2
3,"23:15",Dry,"Fine without high winds",1,2
3,"13:55",Dry,"Fine without high winds",1,2
3,"09:00",Dry,"Fine without high winds",1,1
3,"22:10",Dry,"Fine without high winds",1,1
3,"15:16",Wet,"Raining without high winds",1,2
3,"09:42",Wet,"Fine without high winds",1,1
3,"18:56",Dry,"Fine without high winds",1,2
3,"16:59",Dry,"Fine without high winds",1,2
3,"17:59",Dry,"Fine without high winds",1,2
3,"12:30",Dry,"Fine without high winds",1,2
3,"18:20",Dry,"Fine without high winds",1,2
3,"15:35",Dry,"Fine without high winds",1,1
3,"21:47",Dry,"Fine without high winds",1,2
3,"09:20",Dry,"Fine without high winds",1,2
3,"18:08",Wet,"Fine without high winds",1,2
3,"14:15",Dry,"Other",1,1
3,"16:30",Dry,"Fine without high winds",1,2
2,"12:13",Dry,"Fine without high winds",1,2
3,"01:00",Dry,"Fine without high winds",1,3
3,"19:30",Dry,"Fine without high winds",1,2
3,"08:20",Dry,"Fine without high winds",1,2
3,"08:17",Dry,"Fine without high winds",1,2
3,"22:48",Dry,"Fine without high winds",1,2
3,"08:21",Dry,"Fine without high winds",1,4
2,"16:25",Dry,"Fine without high winds",1,2
3,"10:32",Dry,"Fine without high winds",1,2
3,"13:03",Dry,"Fine without high winds",1,1
3,"07:23",Dry,"Fine without high winds",1,1
3,"11:52",Dry,"Fine without high winds",1,1
3,"01:00",Dry,"Fine without high winds",1,1
3,"07:50",Dry,"Fine without high winds",1,3
3,"06:08",Wet,"Raining without high winds",1,2
2,"04:20",Dry,"Fine without high winds",1,2
3,"18:35",Dry,"Fine without high winds",1,2
3,"08:25",Dry,"Fine without high winds",1,1
3,"23:32",Dry,"Fine without high winds",1,2
3,"19:59",Dry,"Fine without high winds",1,1
3,"15:59",Dry,"Fine without high winds",1,1
3,"09:15",Dry,"Fine without high winds",1,2
3,"19:10",Wet,"Raining without high winds",1,1
3,"09:55",Dry,"Fine without high winds",1,1
3,"18:00",Dry,"Fine without high winds",1,1
3,"13:30",Dry,"Fine without high winds",1,2
3,"11:08",Wet,"Fine without high winds",1,1
3,"07:45",Dry,"Fine without high winds",1,2
3,"09:48",Wet,"Raining without high winds",1,2
3,"16:25",Dry,"Fine without high winds",1,3
3,"17:25",Dry,"Fine without high winds",1,2
3,"21:40",Dry,"Fine without high winds",1,2
3,"18:10",Dry,"Fine without high winds",1,2
2,"08:26",Dry,"Fine without high winds",1,3
2,"17:30",Dry,"Fine without high winds",1,2
3,"15:55",Wet,"Raining without high winds",1,2
3,"13:30",Dry,"Fine without high winds",1,3
3,"19:50",Dry,"Fine without high winds",1,1
3,"17:08",Dry,"Fine without high winds",1,2
3,"21:05",Dry,"Fine without high winds",1,2
3,"09:30",Wet,"Raining without high winds",1,2
3,"14:45",Dry,"Fine without high winds",1,2
3,"09:25",Wet,"Raining without high winds",1,2
3,"17:50",Dry,"Fine without high winds",1,1
3,"23:25",Dry,"Fine without high winds",1,2
2,"11:55",Wet,"Raining without high winds",1,1
2,"19:10",Dry,"Fine without high winds",1,2
3,"04:03",Wet,"Fine without high winds",1,1
3,"15:20",Dry,"Fine without high winds",1,2
3,"15:45",Wet,"Raining without high winds",1,2
3,"18:12",Wet,"Raining without high winds",1,2
3,"17:35",Dry,"Fine without high winds",1,1
3,"18:10",Dry,"Fine without high winds",1,2
3,"13:08",Wet,"Raining without high winds",1,2
3,"14:34",Dry,"Fine without high winds",1,4
2,"17:46",Dry,"Fine without high winds",1,2
3,"15:54",Dry,"Fine without high winds",1,1
2,"00:19",Dry,"Fine without high winds",1,1
3,"09:25",Dry,"Fine without high winds",1,3
3,"23:39",Dry,"Fine without high winds",1,3
3,"18:54",Dry,"Fine without high winds",1,2
3,"08:45",Dry,"Fine without high winds",1,2
3,"07:40",Dry,"Fine without high winds",1,2
3,"07:45",Dry,"Fine without high winds",1,2
3,"23:04",Wet,"Raining without high winds",1,2
3,"14:17",Dry,"Fine without high winds",1,2
3,"08:07",Dry,"Fine without high winds",1,2
3,"08:52",Dry,"Fine without high winds",1,2
3,"11:50",Dry,"Fine without high winds",1,1
3,"05:13",Dry,"Fine without high winds",1,2
3,"15:10",Dry,"Fine without high winds",1,3
3,"23:41",Dry,"Fine without high winds",1,2
3,"16:47",Dry,"Fine without high winds",1,2
2,"13:55",Dry,"Fine without high winds",1,2
3,"14:50",Wet,"Raining without high winds",1,2
3,"08:10",Dry,"Fine without high winds",1,2
3,"00:37",Dry,"Fine without high winds",1,1
3,"09:50",Wet,"Fine without high winds",1,2
3,"23:09",Wet,"Raining without high winds",1,1
3,"13:23",Dry,"Fine without high winds",1,1
3,"17:50",Dry,"Fine without high winds",1,2
3,"12:50",Wet,"Raining without high winds",1,1
2,"10:00",Dry,"Fine without high winds",1,1
2,"03:57",Dry,"Fine without high winds",1,2
3,"07:05",Dry,"Fine without high winds",1,2
3,"19:59",Dry,"Fine without high winds",1,2
3,"05:15",Wet,"Raining without high winds",1,1
2,"10:55",Dry,"Fine without high winds",1,1
3,"18:50",Dry,"Fine without high winds",1,2
3,"19:29",Dry,"Fine without high winds",1,2
3,"09:50",Dry,"Fine without high winds",1,2
3,"09:35",Dry,"Fine without high winds",1,2
3,"08:30",Dry,"Fine without high winds",1,2
3,"19:25",Dry,"Fine without high winds",1,2
2,"02:45",Dry,"Fine without high winds",1,1
2,"14:30",Dry,"Fine without high winds",1,2
3,"15:00",Dry,"Fine without high winds",1,2
3,"20:59",Dry,"Fine without high winds",1,1
3,"19:50",Dry,"Fine without high winds",1,3
3,"17:50",Dry,"Fine without high winds",1,1
3,"23:55",Dry,"Fine without high winds",1,1
3,"22:15",Dry,"Fine without high winds",1,2
3,"18:51",Wet,"Raining without high winds",1,3
3,"12:24",Dry,"Fine without high winds",1,2
3,"18:30",Dry,"Fine without high winds",1,1
3,"23:37",Dry,"Fine without high winds",1,2
3,"07:41",Wet,"Fine without high winds",1,2
2,"10:00",Dry,"Fine without high winds",1,1
3,"21:40",Dry,"Fine without high winds",1,2
3,"14:00",Dry,"Fine without high winds",1,1
3,"15:10",Wet,"Raining without high winds",1,2
3,"19:00",Dry,"Fine without high winds",1,2
3,"00:10",Dry,"Fine without high winds",1,2
3,"17:17",Dry,"Fine without high winds",1,3
3,"14:16",Dry,"Fine without high winds",1,3
3,"17:40",Dry,"Fine without high winds",1,2
3,"06:45",Dry,"Fine without high winds",1,2
3,"07:40",Dry,"Fine without high winds",1,2
3,"00:35",Dry,"Fine without high winds",1,1
2,"18:18",Dry,"Fine without high winds",1,1
3,"19:25",Dry,"Fine without high winds",1,2
3,"19:12",Wet,"Fine without high winds",1,2
3,"13:24",Dry,"Fine without high winds",1,2
3,"12:30",Dry,"Fine without high winds",1,1
3,"16:10",Dry,"Fine without high winds",1,2
3,"18:50",Dry,"Fine without high winds",1,2
3,"12:04",Dry,"Fine without high winds",1,2
3,"13:00",Dry,"Fine without high winds",1,2
3,"16:15",Dry,"Fine without high winds",1,2
3,"17:14",Dry,"Fine without high winds",1,1
3,"19:40",Dry,"Fine without high winds",1,1
3,"09:48",Dry,"Fine without high winds",1,1
3,"22:40",Dry,"Fine without high winds",1,2
3,"11:07",Wet,"Raining without high winds",1,1
3,"10:20",Wet,"Raining without high winds",1,2
3,"05:29",Dry,"Fine without high winds",1,2
3,"16:30",Dry,"Fine without high winds",1,2
3,"13:28",Dry,"Fine without high winds",1,2
3,"13:10",Dry,"Fine without high winds",1,2
3,"15:11",Dry,"Fine without high winds",1,2
3,"17:50",Dry,"Fine without high winds",1,2
3,"09:30",Dry,"Fine without high winds",1,2
2,"17:05",Dry,"Fine without high winds",1,1
3,"12:38",Dry,"Fine without high winds",1,2
3,"00:30",Wet,"Raining without high winds",1,2
3,"07:55",Dry,"Fine without high winds",1,2
3,"21:43",Dry,"Fine without high winds",1,2
3,"08:20",Dry,"Fine without high winds",1,2
3,"11:43",Dry,"Fine without high winds",1,2
3,"12:20",Wet,"Fine without high winds",1,2
3,"20:45",Dry,"Fine without high winds",1,2
3,"18:25",Dry,"Fine without high winds",1,2
3,"19:38",Dry,"Fine without high winds",1,1
2,"09:01",Dry,"Fine without high winds",1,2
3,"12:27",Dry,"Fine without high winds",1,1
3,"18:21",Dry,"Fine without high winds",1,2
3,"19:40",Wet,"Raining without high winds",1,2
3,"13:34",Dry,"Fine without high winds",1,5
3,"11:00",Dry,"Fine without high winds",1,2
3,"11:39",Wet,"Raining without high winds",1,3
3,"14:00",Wet,"Raining without high winds",1,1
2,"10:00",Dry,"Fine without high winds",1,1
2,"07:20",Dry,"Fine without high winds",1,2
3,"12:40",Dry,"Fine without high winds",1,2
3,"19:10",Dry,"Fine without high winds",1,2
2,"08:48",Wet,"Raining without high winds",1,2
3,"23:15",Wet,"Raining without high winds",1,2
3,"09:09",Dry,"Fine without high winds",1,2
3,"14:44",Dry,"Fine without high winds",1,2
3,"15:45",Dry,"Fine without high winds",1,2
3,"09:40",Dry,"Fine without high winds",1,2
3,"08:45",Dry,"Fine without high winds",1,1
3,"08:25",Dry,"Fine without high winds",1,2
3,"15:10",Dry,"Fine without high winds",1,2
3,"16:45",Dry,"Fine without high winds",1,2
3,"07:05",Dry,"Fine without high winds",1,2
3,"18:02",Dry,"Fine without high winds",1,2
3,"17:30",Dry,"Fine without high winds",1,1
3,"00:43",Dry,"Fine without high winds",1,1
2,"17:50",Dry,"Fine without high winds",1,2
3,"17:57",Dry,"Fine without high winds",1,1
2,"06:05",Dry,"Fine without high winds",1,2
3,"16:52",Dry,"Fine without high winds",1,2
3,"07:15",Dry,"Fine without high winds",1,3
3,"19:10",Dry,"Fine without high winds",1,2
3,"14:04",Dry,"Fine without high winds",1,2
3,"12:51",Dry,"Fine without high winds",1,1
2,"22:29",Dry,"Fine without high winds",1,2
3,"12:51",Dry,"Fine without high winds",1,1
3,"00:30",Dry,"Fine without high winds",1,1
3,"17:25",Dry,"Fine without high winds",1,2
3,"09:22",Dry,"Fine without high winds",1,2
2,"17:03",Wet,"Raining without high winds",1,2
3,"16:20",Dry,"Fine without high winds",1,2
3,"08:50",Dry,"Fine without high winds",1,2
3,"22:44",Dry,"Fine without high winds",1,1
3,"12:45",Dry,"Fine without high winds",1,2
3,"17:40",Dry,"Fine without high winds",1,2
3,"18:40",Dry,"Fine without high winds",1,2
3,"10:34",Dry,"Fine without high winds",1,2
2,"21:27",Dry,"Fine without high winds",1,1
3,"18:30",Dry,"Fine without high winds",1,2
3,"17:30",Dry,"Fine without high winds",1,2
2,"22:40",Dry,"Fine without high winds",1,1
3,"08:04",Dry,"Fine without high winds",1,2
3,"19:40",Dry,"Fine without high winds",1,2
3,"16:25",Wet,"Fine without high winds",1,2
3,"11:39",Dry,"Fine without high winds",1,2
3,"18:52",Wet,"Raining without high winds",1,3
3,"20:02",Dry,"Fine without high winds",1,2
2,"17:36",Dry,"Fine without high winds",1,2
2,"07:25",Dry,"Fine without high winds",1,3
3,"20:48",Dry,"Fine without high winds",1,2
3,"17:50",Dry,"Fine without high winds",1,2
3,"11:00",Dry,"Fine without high winds",1,2
3,"09:27",Dry,"Fine without high winds",1,2
3,"15:40",Dry,"Fine without high winds",1,1
3,"21:30",Dry,"Fine without high winds",1,1
3,"14:10",Dry,"Fine without high winds",1,2
2,"14:41",Dry,"Fine without high winds",1,2
3,"11:15",Dry,"Fine without high winds",1,2
3,"12:29",Dry,"Fine without high winds",1,1
3,"01:56",Dry,"Fine without high winds",1,2
2,"20:00",Wet,"Raining without high winds",1,1
